,Income_log,Customer Lifetime Value_log,Monthly Premium Auto_log,Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Total Claim Amount
4297,1.0959608810893262,0.9501780715685452,-0.6229783045657968,BC31913,Arizona,No,Basic,Bachelor,2/7/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Web,Four-Door Car,Small,439.361029
4298,0.0,2.9221553835482457,3.7534516668397573,HB29169,Washington,No,Premium,Bachelor,1/1/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Luxury SUV,Medsize,1499.806352
4299,0.0,0.14821200030612258,0.7376866763395182,KO86181,Oregon,No,Basic,College,2/11/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,SUV,Small,532.8
4300,1.2496510746714617,-1.3849309089432877,-0.9998486417362575,NT38409,California,No,Basic,College,1/24/11,Employed,M,Urban,Single,Corporate Auto,Corporate L2,Offer2,Call Center,Four-Door Car,Medsize,187.683707
4301,1.0564442868979285,0.8047372902537332,-0.01621323817468328,IP77666,Nevada,Yes,Extended,Bachelor,2/27/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Medsize,631.743039
4302,1.5027545981692656,0.6016172774594237,0.8807433886434967,KL80110,Arizona,No,Basic,College,1/25/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer2,Branch,SUV,Medsize,232.945977
4303,0.6858525110521244,0.2681798232494434,-1.0501885978540724,KR35099,Washington,Yes,Basic,College,2/6/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize,231.201886
4304,1.4826441572438387,-0.25933884050956674,-0.9502772646562037,YP41539,Oregon,No,Basic,High School or Below,2/25/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer1,Call Center,Four-Door Car,Medsize,213.574473
4305,1.2399570366193984,0.47791104477141777,0.6185223981989948,MM10866,California,Yes,Basic,Bachelor,1/14/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer2,Branch,SUV,Medsize,289.040734
4306,-2.0110088549333787,1.0242047217209964,0.795667898005013,WD88264,Washington,Yes,Basic,High School or Below,2/20/11,Medical Leave,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Call Center,SUV,Medsize,542.4
4307,0.032833072930439064,0.2221150927916167,-1.2060679135141115,XN18885,Oregon,Yes,Basic,High School or Below,2/28/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,Small,386.031248
4308,0.0,0.09710609065204193,0.16321706040960632,VB94165,Nevada,No,Extended,Master,1/14/11,Unemployed,M,Suburban,Married,Special Auto,Special L2,Offer1,Agent,Two-Door Car,Small,604.270179
4309,-1.0581000323274565,-1.2367554875912061,-0.7131747192489046,FG71665,Arizona,Yes,Basic,Bachelor,2/27/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer2,Agent,Two-Door Car,Medsize,340.8
4310,1.3154945928050525,1.3606983160138664,1.1492319892736187,IV98398,California,No,Extended,Bachelor,1/21/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer1,Web,SUV,Medsize,720.054248
4311,1.2698867614016827,0.45630379183085557,-0.7592302734300848,YN39714,Oregon,No,Basic,High School or Below,1/4/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Medsize,440.268527
4312,0.0,-1.4919117942508806,-0.9502772646562037,WL92199,Arizona,No,Basic,Doctor,1/17/11,Unemployed,M,Rural,Divorced,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,Medsize,90.989464
4313,0.17764763899340613,1.14803207166969,2.12172086811655,KC36987,Oregon,No,Premium,Bachelor,1/20/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize,780.990942
4314,0.0,-1.075210089679658,0.4311514471389438,JW24212,Oregon,Yes,Basic,Bachelor,2/19/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Large,960.115399
4315,0.0,-1.4896535543892666,-0.9998486417362575,OG57342,Washington,No,Basic,Doctor,2/4/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer3,Web,Four-Door Car,Medsize,312.0
4316,1.0509648721983138,0.3292601670399833,-0.9502772646562037,SN49269,Oregon,No,Basic,High School or Below,2/16/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer2,Web,Two-Door Car,Small,316.8
4317,1.3133436325861636,1.2253176805887385,0.8526318526049806,RE52529,California,Yes,Premium,High School or Below,2/19/11,Employed,F,Rural,Married,Corporate Auto,Corporate L1,Offer2,Web,Four-Door Car,Medsize,256.43803
4318,1.1160585423740932,-0.25511143105805645,-0.8533488091415857,EQ68292,Arizona,No,Basic,Bachelor,2/19/11,Employed,M,Rural,Divorced,Corporate Auto,Corporate L3,Offer4,Agent,Two-Door Car,Small,109.112713
4319,0.0,0.6606939224137991,1.4446048108152434,KF88603,Oregon,No,Extended,High School or Below,1/17/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Branch,SUV,Medsize,993.6
4320,-0.13219770624117766,-0.1528045411041699,-0.6677633198421521,JR62870,California,No,Basic,High School or Below,2/25/11,Employed,M,Urban,Single,Personal Auto,Personal L1,Offer1,Branch,Two-Door Car,Medsize,323.836677
4321,0.3773144585482511,-0.5922637263042141,0.7083031081084897,NN40477,Arizona,No,Basic,Bachelor,2/9/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Offer2,Branch,Sports Car,Medsize,528.0
4322,0.0,-0.9459642939010364,0.4311514471389438,JP40952,Arizona,No,Basic,High School or Below,2/25/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer3,Agent,SUV,Medsize,1183.780098
4323,0.020283322067401237,0.8594044121015426,-0.7592302734300848,FG24548,Oregon,No,Basic,Bachelor,2/4/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer4,Web,Four-Door Car,Medsize,200.768848
4324,0.6621651146863822,-1.019863777116039,-0.20614235638929532,DZ89536,Oregon,Yes,Extended,Master,1/16/11,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize,326.281835
4325,-1.408743166644603,2.159302607466851,-0.24549874286406942,GH64274,California,No,Extended,High School or Below,2/6/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Branch,Two-Door Car,Medsize,393.6
4326,0.0,1.5642199595691946,-0.6229783045657968,NX62002,Oregon,Yes,Basic,College,2/28/11,Unemployed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Agent,Two-Door Car,Medsize,350.4
4327,0.2833477210845574,1.9330118691573939,-0.7131747192489046,CV57391,Arizona,No,Basic,Bachelor,1/7/11,Employed,F,Urban,Single,Personal Auto,Personal L3,Offer3,Web,Four-Door Car,Medsize,339.42418
4328,0.0,0.5470366194489279,-0.09085703428204009,ZN36983,California,No,Extended,College,1/17/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Web,Four-Door Car,Medsize,412.8
4329,0.0,0.6926674331390439,-0.9502772646562037,OT40088,Oregon,No,Basic,High School or Below,1/15/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Web,Four-Door Car,Small,475.2
4330,0.0,0.2527494186344071,0.4631404953518499,CD56261,California,No,Basic,High School or Below,2/13/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Call Center,SUV,Medsize,1037.274096
4331,0.0,0.3940702757907531,0.8242747978601693,OG72448,Arizona,No,Premium,Bachelor,1/28/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Small,1310.46158
4332,1.4471075638126296,-0.367841742089615,-1.1013213417013408,IH64929,California,No,Basic,High School or Below,2/24/11,Employed,M,Urban,Single,Personal Auto,Personal L2,Offer2,Branch,Two-Door Car,Medsize,247.402353
4333,0.0,0.05618111597444167,0.3988440947122803,FD20455,California,No,Basic,Bachelor,2/16/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Web,Sports Car,Medsize,720.0
4334,1.3984485750052154,0.6204553926544969,0.9086136209674459,ET89070,California,No,Basic,High School or Below,1/25/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer2,Branch,Sports Car,Medsize,516.907624
4335,1.6580307652470292,0.27056056536324363,0.23230183964990667,DY87071,Arizona,Yes,Extended,High School or Below,2/20/11,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize,185.355353
4336,0.0,-1.4726094706004145,-0.9502772646562037,AX10148,California,No,Basic,Bachelor,2/1/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Web,Four-Door Car,Medsize,316.8
4337,-1.452371707369896,1.523766551336454,-1.0501885978540724,DB28487,California,No,Basic,High School or Below,2/1/11,Disabled,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,Medsize,455.191595
4338,0.0,-0.5508580564726772,-1.1532722440838328,KU92052,California,No,Basic,High School or Below,2/19/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize,382.067564
4339,0.4497280296705464,-0.21675674673164397,1.4446048108152434,FB17016,Oregon,Yes,Extended,Bachelor,2/17/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,SUV,Medsize,702.990032
4340,0.0,-1.0509061036954372,0.4311514471389438,BM45823,Oregon,No,Premium,College,1/25/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Small,484.8
4341,-1.6000297888286656,1.1392670489319747,2.378668837296762,NN53003,California,No,Basic,College,2/17/11,Medical Leave,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Agent,Luxury SUV,Medsize,1324.8
4342,0.0,1.1144825948685437,2.482855170624863,LF94873,California,No,Premium,College,2/23/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer3,Branch,SUV,Medsize,1654.202174
4343,-0.8159554952672621,-1.3793116214968215,-0.9998486417362575,VB57504,California,No,Basic,High School or Below,1/5/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize,312.0
4344,-1.3675511523092576,-0.9506019700857173,-0.01621323817468328,NT25078,Nevada,No,Extended,Bachelor,1/29/11,Employed,M,Suburban,Married,Special Auto,Special L2,Offer4,Agent,Four-Door Car,Medsize,422.4
4345,0.0,0.03311163121725394,0.16321706040960632,FH86704,California,No,Extended,High School or Below,2/24/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize,669.6
4346,-1.3615092744725477,0.17816189635534022,0.05675302644102588,KX32370,California,No,Extended,College,1/16/11,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer3,Branch,Two-Door Car,Large,252.938842
4347,0.0,-1.4672820924690855,-0.9998486417362575,NN76284,California,No,Basic,College,2/2/11,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L2,Offer1,Branch,Four-Door Car,Medsize,468.0
4348,-1.0167466895136625,1.8062406019983126,0.4631404953518499,LJ43988,California,No,Premium,Master,1/4/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize,489.6
4349,-1.5676493958906523,0.32777404910600555,0.5880352058479438,MM44301,California,Yes,Basic,College,1/27/11,Retired,F,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Agent,SUV,Small,508.8
4350,0.0,1.919294641873915,3.0318227036991616,ED63600,California,No,Extended,College,2/25/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Agent,Luxury Car,Medsize,1620.0
4351,0.9584661044711851,0.8833932267756018,0.16321706040960632,RT37588,Arizona,No,Extended,High School or Below,1/23/11,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer2,Agent,Two-Door Car,Medsize,19.170855
4352,1.1147777477416,-0.2287250519469905,-0.8533488091415857,LF19061,Arizona,No,Basic,High School or Below,2/1/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer3,Web,Two-Door Car,Medsize,234.393625
4353,1.0529590234626622,-1.3604393240706032,-0.9998486417362575,EW73451,Arizona,Yes,Basic,High School or Below,1/2/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Small,312.0
4354,0.0,-1.3551821884526862,-0.7131747192489046,UC29668,Oregon,No,Basic,Master,1/12/11,Unemployed,F,Rural,Divorced,Corporate Auto,Corporate L3,Offer2,Branch,Two-Door Car,Medsize,17.029835
4355,0.5801556831665287,0.446286988541646,-0.6677633198421521,ZC32761,Arizona,No,Basic,Bachelor,2/15/11,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Large,38.513959
4356,-0.47823631342464884,-1.153390412245326,-0.49221450663326966,FQ22639,California,No,Extended,College,2/22/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Large,178.839506
4357,0.0,-0.24215835860368645,-0.5788026281539241,YZ60434,Oregon,No,Basic,Master,2/28/11,Unemployed,M,Rural,Divorced,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,Medsize,59.026302
4358,1.0496735400825614,0.3769340373204658,-0.8533488091415857,MJ45965,Oregon,No,Basic,High School or Below,2/18/11,Employed,M,Urban,Single,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Medsize,244.727144
4359,1.1651659717204004,0.4483944040911818,0.6786511930753909,IS95398,Nevada,No,Basic,Bachelor,2/7/11,Employed,F,Urban,Single,Personal Auto,Personal L2,Offer1,Agent,SUV,Small,501.83778
4360,0.0,0.6535860602389331,0.3988440947122803,LZ81665,Washington,No,Basic,High School or Below,1/8/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Call Center,SUV,Medsize,720.0
4361,-0.8856631698125673,0.39925963606152953,0.4631404953518499,OP43389,California,No,Basic,College,1/28/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Agent,SUV,Medsize,489.6
4362,0.0,-1.508752914674236,-0.9502772646562037,PI98333,Oregon,No,Basic,Bachelor,1/24/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize,501.153571
4363,-1.154967073507131,0.3766995232584883,0.4311514471389438,YX67409,California,No,Basic,Bachelor,2/9/11,Employed,M,Suburban,Married,Personal Auto,Personal L2,Offer3,Call Center,SUV,Medsize,484.8
4364,0.5837053079255976,0.36787532101742315,-0.9014513501278933,XR85926,Oregon,No,Basic,Bachelor,1/27/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer2,Call Center,Four-Door Car,Medsize,355.198918
4365,-1.3978352187413976,1.471820060102087,0.5880352058479438,MJ54807,Nevada,Yes,Basic,Bachelor,2/24/11,Retired,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,SUV,Medsize,508.8
4366,0.0,-0.09901114939650435,-0.2853380418302318,AX36597,Arizona,No,Extended,College,2/28/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Medsize,390.161912
4367,-1.307981668958145,0.414064235619173,-0.6229783045657968,IC94434,California,Yes,Basic,Bachelor,1/12/11,Disabled,F,Suburban,Married,Corporate Auto,Corporate L1,Offer2,Call Center,Four-Door Car,Medsize,424.330166
4368,0.058321056836170636,-0.3684460706925211,-0.9998486417362575,ZX56541,California,No,Basic,Bachelor,2/6/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer4,Call Center,Two-Door Car,Medsize,312.0
4369,0.6303916107941022,2.942349429013852,0.9636464999741817,RI76571,Washington,No,Basic,Master,1/7/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Web,SUV,Medsize,222.032326
4370,-1.7005660402611174,-0.7767568518771468,0.557259031063356,YL78930,Oregon,No,Premium,College,2/22/11,Retired,M,Suburban,Married,Personal Auto,Personal L1,Offer4,Call Center,Four-Door Car,Medsize,504.0
4371,1.570161952636807,-1.3933171103914497,-1.0501885978540724,ZX17330,Arizona,No,Basic,Bachelor,1/30/11,Employed,M,Rural,Divorced,Personal Auto,Personal L1,Offer4,Agent,Four-Door Car,Medsize,50.359627
4372,0.0,0.3704888427045234,0.6786511930753909,MK92016,Oregon,No,Basic,Bachelor,2/20/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer1,Branch,SUV,Medsize,898.430079
4373,1.342391128356008,0.3241125633443503,0.2999472474248227,KH93541,Nevada,No,Extended,College,2/10/11,Employed,F,Urban,Married,Corporate Auto,Corporate L2,Offer1,Branch,Four-Door Car,Small,378.5566
4374,1.202125963803054,-0.27763101336907653,-0.9998486417362575,UG12132,Washington,No,Basic,College,2/4/11,Employed,F,Urban,Married,Personal Auto,Personal L1,Offer2,Call Center,Four-Door Car,Medsize,225.045919
4375,0.7538170943644916,0.4138103399421429,-0.8059485201597161,BV35683,Arizona,Yes,Basic,Bachelor,1/25/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,Medsize,159.383042
4376,0.0,-1.4449105535569873,-0.7592302734300848,PN69476,Nevada,No,Basic,Master,1/27/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Two-Door Car,Medsize,449.601961
4377,-0.03467936667761459,-0.5808484922872271,0.7376866763395182,HB70063,Washington,No,Basic,College,1/30/11,Employed,M,Urban,Single,Personal Auto,Personal L1,Offer1,Call Center,SUV,Medsize,413.002348
4378,-0.8810655916190888,-0.19262787151581617,-0.6677633198421521,CR59224,California,No,Basic,Bachelor,1/30/11,Medical Leave,M,Suburban,Married,Corporate Auto,Corporate L3,Offer1,Agent,Two-Door Car,Medsize,345.6
4379,0.21899015586541418,0.4929307013028199,0.7083031081084897,RH97231,Washington,No,Basic,Bachelor,1/1/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize,787.88953
4380,1.5823032855746075,0.964816891423474,1.6275750264091626,FY67942,California,No,Premium,College,1/20/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Small,503.144025
4381,-2.2248845464161224,-0.5135514066146092,0.8526318526049806,HG68775,Washington,No,Premium,College,2/17/11,Medical Leave,F,Suburban,Married,Corporate Auto,Corporate L2,Offer1,Web,Four-Door Car,Medsize,611.941558
4382,0.0,-0.6362380224867596,-1.1532722440838328,ED28429,Washington,No,Basic,Bachelor,2/1/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Agent,Two-Door Car,Medsize,446.4
4383,0.9834484332780757,-0.5285933412583144,0.7668067112616934,IH17933,Washington,No,Basic,College,2/8/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Call Center,SUV,Large,536.481665
4384,-1.1580380070495637,-1.4067307451288433,-1.1013213417013408,NE67816,Oregon,No,Basic,College,1/16/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Small,453.6
4385,0.0,0.3669256175930121,0.7668067112616934,QJ65091,Arizona,Yes,Basic,High School or Below,1/2/11,Unemployed,F,Suburban,Divorced,Corporate Auto,Corporate L1,Offer1,Web,Sports Car,Medsize,537.6
4386,0.0,0.692095341165145,1.3491019808470694,TR75465,Washington,No,Extended,Master,1/9/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,Small,643.2
4387,-0.4115788585990074,1.0222300707213818,1.8217974331743014,LM12349,Washington,No,Premium,Bachelor,1/19/11,Employed,F,Rural,Married,Corporate Auto,Corporate L2,Offer1,Agent,SUV,Medsize,388.148089
4388,-0.6188880665929184,2.992823462018731,1.1748990172449596,XZ62712,Washington,No,Extended,High School or Below,1/29/11,Employed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Call Center,SUV,Medsize,1428.972913
4389,0.953741330637882,0.4004486054153961,0.49481745031418434,SL70555,California,No,Basic,Bachelor,2/5/11,Employed,M,Rural,Divorced,Personal Auto,Personal L3,Offer2,Agent,SUV,Medsize,162.199584
4390,0.05705624263704946,1.4279416164895333,1.3247808024824979,XI31845,Oregon,No,Extended,High School or Below,1/10/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L1,Offer3,Branch,SUV,Small,638.4
4391,0.0,0.014569209054917757,-0.01621323817468328,DQ34772,Arizona,No,Extended,High School or Below,2/20/11,Unemployed,M,Rural,Married,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Medsize,110.527627
4392,0.39712839478938067,0.5004009033636471,0.7668067112616934,XU57332,California,No,Basic,College,2/10/11,Employed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Call Center,SUV,Medsize,1169.409787
4393,-1.3000632422088283,-0.5733044926057803,1.0709905616293713,SJ87108,Arizona,Yes,Extended,Bachelor,2/27/11,Retired,F,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Agent,SUV,Medsize,590.4
4394,0.7830430506797187,-0.5584282346908022,0.7376866763395182,PL33465,Arizona,Yes,Premium,Bachelor,2/28/11,Employed,F,Rural,Divorced,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,Medsize,60.036683
4395,0.904963393760353,0.5951633242466307,0.8807433886434967,XL80761,California,No,Basic,College,1/1/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer1,Branch,SUV,Small,556.8
4396,-1.065959188136464,-1.389927957759137,-0.9998486417362575,SB41594,California,No,Basic,College,2/21/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Large,312.0
4397,0.0,0.06678168266830177,-1.1532722440838328,UB51030,Washington,No,Basic,High School or Below,2/15/11,Unemployed,F,Suburban,Single,Special Auto,Special L3,Offer1,Agent,Four-Door Car,Medsize,297.6
4398,0.584838473663318,-0.45356809144114135,0.9362466569491127,KT46283,California,Yes,Basic,College,2/12/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L1,Offer1,Agent,SUV,Medsize,566.4
4399,0.0,1.2578215290576662,1.3972045218333686,WZ65217,Nevada,No,Extended,Bachelor,2/11/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize,652.8
4400,1.7290615540527154,1.0786053529069104,-1.0501885978540724,JB11283,California,No,Basic,Bachelor,2/21/11,Employed,M,Rural,Divorced,Personal Auto,Personal L2,Offer3,Branch,Four-Door Car,Large,99.674341
4401,0.0,-1.4569763905574489,-0.8533488091415857,TM13014,California,No,Basic,Bachelor,2/18/11,Unemployed,M,Urban,Married,Personal Auto,Personal L2,Offer3,Branch,Four-Door Car,Medsize,271.489602
4402,-1.2555967236015035,2.117291912624847,-0.6229783045657968,QS81789,Oregon,No,Basic,Bachelor,2/26/11,Medical Leave,F,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Web,Four-Door Car,Small,350.4
4403,0.9488828812931602,1.1592176878256393,0.9362466569491127,FP78531,California,No,Basic,Bachelor,1/15/11,Employed,F,Rural,Single,Personal Auto,Personal L3,Offer3,Call Center,SUV,Medsize,118.538444
4404,0.0,-1.2679630322311275,-0.6229783045657968,RN41087,California,No,Basic,High School or Below,2/23/11,Unemployed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize,298.671049
4405,-1.6170772090516772,0.4857447198829763,0.795667898005013,WJ88394,Nevada,No,Basic,College,1/29/11,Medical Leave,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize,586.390393
4406,-0.32501529541140733,0.17359841159329967,0.05675302644102588,LH94971,Oregon,No,Extended,Bachelor,1/17/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer2,Agent,Four-Door Car,Large,432.0
4407,-0.0320388814066292,-0.09906602400714916,-0.5788026281539241,VW34309,Oregon,No,Basic,Bachelor,2/15/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize,128.21198
4408,1.3473725876311238,-1.169081143398251,-0.6229783045657968,XH47320,Nevada,No,Basic,Master,1/10/11,Employed,F,Urban,Single,Personal Auto,Personal L1,Offer1,Call Center,Two-Door Car,Medsize,332.693627
4409,0.0,-0.36229281063047303,-0.7592302734300848,GX13549,California,No,Basic,High School or Below,2/3/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Call Center,Four-Door Car,Medsize,336.0
4410,-0.04335738938086879,-0.596609397336523,0.7083031081084897,VY32314,Oregon,No,Basic,High School or Below,2/25/11,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Web,Sports Car,Medsize,528.0
4411,-0.3550719879199209,-0.4814556473426497,0.8526318526049806,TF65501,California,No,Basic,High School or Below,1/7/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Web,SUV,Medsize,552.0
4412,-1.4533260335820395,-1.4756223580434924,-1.1532722440838328,EO24423,Arizona,No,Basic,Master,2/26/11,Disabled,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Small,297.6
4413,0.8592812569660027,0.29467336488407686,0.23230183964990667,LA79102,California,No,Extended,Doctor,1/18/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer3,Agent,Two-Door Car,Small,250.323257
4414,1.6746952691901975,-0.47424648819730225,0.9086136209674459,FT74388,Nevada,No,Basic,High School or Below,1/19/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer4,Branch,SUV,Medsize,561.6
4415,-1.2125538217402076,-0.2167228127815666,-0.8059485201597161,ZE59592,Oregon,No,Basic,College,1/6/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer3,Agent,Two-Door Car,Medsize,746.107437
4416,0.24149090997316197,-0.3545802295389392,-0.8533488091415857,JU64043,Oregon,No,Basic,Master,1/7/11,Employed,M,Rural,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Large,159.631303
4417,0.6937825122037939,1.423012712944479,1.3002760663187558,TR96772,Arizona,No,Extended,High School or Below,2/8/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Branch,Sports Car,Small,98.206649
4418,0.36984640124667706,0.5921267947959734,0.9636464999741817,DQ35195,Arizona,No,Premium,Bachelor,2/5/11,Employed,F,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Agent,Two-Door Car,Small,571.2
4419,-1.622238917548638,0.2860049100624534,0.526188342955524,No74162,Arizona,No,Basic,High School or Below,1/8/11,Retired,M,Suburban,Divorced,Personal Auto,Personal L1,Offer1,Agent,SUV,Small,499.2
4420,0.0,2.0646412711419155,0.020474859863500554,XP52012,Arizona,No,Extended,High School or Below,1/25/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize,538.689882
4421,1.0905826518780366,2.0883394804522335,0.49481745031418434,HQ16068,Washington,No,Basic,High School or Below,1/31/11,Employed,M,Rural,Married,Special Auto,Special L2,Offer1,Call Center,Sports Car,Medsize,162.662641
4422,-1.0581000323274565,-1.2367554875912061,-0.7131747192489046,QM78112,Washington,Yes,Basic,Bachelor,2/27/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize,340.8
4423,0.0,-1.5190863975957605,-0.9998486417362575,GI30974,Oregon,No,Basic,Bachelor,2/13/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer2,Agent,Four-Door Car,Small,468.0
